_id,poi_name,title,date,review_rating,text,date_of_visit,reviewer
"{'id': '696201909', 'poi_location_id': '13113801', 'geolocation': 'g189473'}",Leonidas Mpougatsa Anapsiktirio,Καθημερινό στέκι,"August 6, 2019",50,"Η μπουγάτσα στην ανατολική Θεσσαλονίκη έχει όνομα. Λεωνίδας!!! Όλα τα σφολιατοειδή, κρύα σάντουιτς . . . Εξαιρετικοί καφέδες, σπιτική εξυπηρέτηση !!!",August 2019,"{'name': 'Ioannis L', 'handle': 'logodedalos', 'location': 'Thessaloniki, Greece', 'contributions': 74, 'cities_visited': 195, 'helpful_votes': 58, 'distribution': {'Excellent': 65, 'Very Good': 4, 'Average': 3, 'Poor': 2, 'Terrible': 1}}"
"{'id': '555442852', 'poi_location_id': '13113801', 'geolocation': 'g189473'}",Leonidas Mpougatsa Anapsiktirio,Μπουγάτσα και όχι μόνο,"January 22, 2018",50,"Για πρωινό , για καφέ, για να δεις κανένα αγώνα, για όλα τα γούστα γενικά. Νόστιμη μπουγάτσα ... κλασική Θεσσαλονίκης!!!",November 2017,"{'name': 'mariosps', 'handle': 'mariosps', 'location': 'Thessaloniki, Greece', 'age': '50-64', 'sex': 'man', 'contributions': 25, 'cities_visited': 11, 'helpful_votes': 12, 'photo': 14, 'distribution': {'Excellent': 19, 'Very Good': 6, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '804877297', 'poi_location_id': '13123457', 'geolocation': 'g189473'}",Elephantas Bar,Cool bar filled with cool locals,"August 19, 2021",40,"I stopped in for a cocktail after a day tour and enjoyed the vibe of sitting among locals. Workers are very friendly - and very tattooed. Full bar. No food, but they give you ruffles chips alongside your drinks. A great spot to come, throw...More",August 2021,"{'name': 'Poveshom', 'handle': 'Poveshom', 'location': 'San Francisco, California', 'age': '35-49', 'sex': 'woman', 'contributions': 199, 'cities_visited': 102, 'helpful_votes': 128, 'photo': 11, 'distribution': {'Excellent': 95, 'Very Good': 77, 'Average': 22, 'Poor': 6, 'Terrible': 1}}"
"{'id': '538636596', 'poi_location_id': '12676788', 'geolocation': 'g189473'}",Coffee Island,Fast and convenient choice.,"November 5, 2017",50,My husband has gone into the coffee shop to get coffee since we would be driving for 2 hours. He also bought two sandwiches with sliced bread (chicken with parmesan and turkey with cheese) and also a small bag of cookies. What made me an...More,October 2017,"{'name': 'ErmaMalekkidou', 'handle': 'ErmaMalekkidou', 'location': 'Limassol City, Cyprus', 'age': '25-34', 'sex': 'woman', 'contributions': 394, 'cities_visited': 131, 'helpful_votes': 146, 'photo': 252, 'distribution': {'Excellent': 273, 'Very Good': 92, 'Average': 32, 'Poor': 3, 'Terrible': 2}}"
"{'id': '586612436', 'poi_location_id': '13123457', 'geolocation': 'g189473'}",Elephantas Bar,atmospherical,"June 11, 2018",40,"This is a nice bar in thessaloniki . Placed in a nice corner, with pleasant atmoshere and cool music. You can enjoy your coffe or a yummy cocktail. Not very big, when the weather is fine (almost always in greece) there are a few tables outside too.",October 2017,"{'name': 'MARIA s', 'handle': 'MARIAs184', 'location': 'Thessaloniki, Greece', 'age': '25-34', 'sex': 'woman', 'contributions': 45, 'cities_visited': 16, 'helpful_votes': 45, 'distribution': {'Excellent': 18, 'Very Good': 14, 'Average': 9, 'Poor': 3, 'Terrible': 1}}"
"{'id': '580761243', 'poi_location_id': '13123457', 'geolocation': 'g189473'}",Elephantas Bar,Great place!,"May 17, 2018",50,"What a great place to have a drink! We went there several times during our stay in Thessaloniki, it’s just such a nice bar and the service and good tips about the region Karolina gave us were great! When I’ll go back to Thessalonika i certainly get back to this place. 10/10",May 2018,"{'name': 'gre2308', 'handle': 'gre2308', 'location': 'Kortrijk, Belgium', 'age': '35-49', 'sex': 'man', 'contributions': 13, 'cities_visited': 155, 'helpful_votes': 1, 'photo': 4, 'distribution': {'Excellent': 11, 'Very Good': 2, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '544830922', 'poi_location_id': '13123457', 'geolocation': 'g189473'}",Elephantas Bar,bar for locals,"December 3, 2017",50,"The atmosphere is nice,it is dark and groovy. I loved the music and the location. The prices are fair.",December 2017,"{'name': 'nemlets22', 'handle': 'nemlets22', 'location': 'London, United Kingdom', 'contributions': 3, 'cities_visited': 1, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '539791698', 'poi_location_id': '13123457', 'geolocation': 'g189473'}",Elephantas Bar,"Atmospheric,Arty bar","November 9, 2017",50,"Went here couple of times as opposite hotel. It’s darkly lit and very well designed with wooden coloured planters outside,a bike in a tree and a projector showing eclectic images on the ceiling and wall above a low slung fifties sofa . Other furniture is retro and the crowd is young and cool. Behind the well stocked bar is a huge mirror. Aperol spritz well made but gin and tonic low on tonic !! High on gin !! It gets busy later .",November 2017,"{'name': 'Bluerobin59', 'handle': 'Bluerobin59', 'location': 'Warrington, United Kingdom', 'age': '50-64', 'sex': 'woman', 'contributions': 963, 'cities_visited': 322, 'helpful_votes': 351, 'photo': 966, 'distribution': {'Excellent': 566, 'Very Good': 310, 'Average': 68, 'Poor': 11, 'Terrible': 9}}"
"{'id': '652890204', 'poi_location_id': '12683291', 'geolocation': 'g189473'}",Coffee Island,"Casual,everyday steady quality","February 16, 2019",50,Satisfying prices quality and taste...both the take away coffee and the capsule coffee...need to say in every branch,February 2019,"{'name': 'Chrissa M', 'handle': 'chrissam2016', 'location': 'Evosmos, Greece', 'age': '35-49', 'sex': 'woman', 'contributions': 15, 'cities_visited': 47, 'helpful_votes': 4, 'distribution': {'Excellent': 4, 'Very Good': 10, 'Average': 2, 'Poor': 0, 'Terrible': 1}}"
"{'id': '516926552', 'poi_location_id': '12683291', 'geolocation': 'g189473'}",Coffee Island,Absolute Coffee Experience,"August 23, 2017",50,These guys knows about Coffee.Varieties of ground coffees from Africa and South America made in all possible ways.,August 2017,"{'name': 'Alex P', 'handle': 'alexpapadopoulos', 'location': 'Colchester, United Kingdom', 'sex': 'man', 'contributions': 58, 'cities_visited': 28, 'helpful_votes': 31, 'photo': 1, 'distribution': {'Excellent': 42, 'Very Good': 14, 'Average': 1, 'Poor': 0, 'Terrible': 1}}"
"{'id': '831018549', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,Τραγικό το χειρότερο,"March 13, 2022",20,"Ένα Σάββατο αποφάσισα με την παιδική μου φίλη να πάμε για έναν χαλαρό καφέ, φυσικά θέλαμε να κάνουμε κάτι εναλλακτικό....More",March 2022,"{'name': 'Makrhsss', 'handle': 'makrhssss', 'contributions': 1, 'cities_visited': 1}"
"{'id': '676875636', 'poi_location_id': '12676954', 'geolocation': 'g189473'}",Coffee Island,καφες στο χερι και ξεκιναει το ταξιδι...,"May 27, 2019",40,σιγουρη σταση για καφεδακι πριν απο ταξιδι. επισης καφες στο χερι και βολτα στους δρομους του ευοσμου φρεσκοκομμενος καφες σε...More,March 2019,"{'name': 'd g', 'handle': 'd_gkal', 'contributions': 36, 'cities_visited': 11, 'helpful_votes': 28, 'distribution': {'Excellent': 6, 'Very Good': 11, 'Average': 10, 'Poor': 3, 'Terrible': 6}}"
"{'id': '829847815', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,Εξαιρετικό μαγαζί,"March 2, 2022",50,"Πολύ όμορφο περιβάλλον , γρήγορη εξυπηρέτηση , ευγενικό και πολύ φιλικό προσωπικό , οικονομικό και η κ. Μαρία εξαιρετική στην δουλειά της , τα βρίσκει όλα ! Το συστήνω ανεπιφύλακτα !",February 2022,"{'name': 'Nefeli V', 'handle': '989nefeliv', 'contributions': 1, 'cities_visited': 1}"
"{'id': '627635340', 'poi_location_id': '12676954', 'geolocation': 'g189473'}",Coffee Island,Ο καλύτερος καφές του Ευόσμου!,"October 24, 2018",50,Ο καλύτερος καφές του Ευόσμου! Όποτε και να περάσω γίνεται χαμός. Η μόνη στάση το πρωί πριν πάω στη δουλειά.,October 2018,"{'name': 'Guardinangel', 'handle': 'Guardinangel', 'location': 'Thessaloniki, Greece', 'age': '35-49', 'sex': 'woman', 'contributions': 55, 'cities_visited': 19, 'helpful_votes': 29, 'photo': 1, 'distribution': {'Excellent': 26, 'Very Good': 18, 'Average': 10, 'Poor': 0, 'Terrible': 2}}"
"{'id': '788331718', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,Μέτριο,"May 9, 2021",30,"Πήγαμε παρέα, πήραμε όλοι ελληνικό καφέ, αλλά το ένα άτομο της παρέας δεν ήθελε να του πουν το φλιτζάνι. Οι αποδείξεις στο τραπέζι μας έγραφαν από 2€ για τον κάθε καφέ. Όταν έφτασε η στιγμή να πληρώσουμε, ζήτησαν από όλους, ακόμα και από το άτομο που δεν του είπαν το φλιτζάνι, 4€. Ζήτησα να πληρώσω με κάρτα και μου είπαν ότι με κάρτα όταν πληρώνεις χρεώνεσαι 0.20€ παραπάνω, το οποίο δεν μου έχει συμβεί ξανά. Ευγενική συμπεριφορά από το προσωπικό παρόλα αυτά. Το κλίμα δεν είναι κάτι το ιδιαίτερο. Ο καφές καλός.",May 2021,"{'name': 'Angeliki Ydraiou', 'handle': 'angierzz', 'location': 'Thessaloniki, Greece', 'contributions': 3, 'cities_visited': 3, 'distribution': {'Excellent': 1, 'Very Good': 1, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '590208781', 'poi_location_id': '12676954', 'geolocation': 'g189473'}",Coffee Island,Best coffee,"June 24, 2018",50,Ο καλύτερος καφές!ζεστός κρύος!αγαπημένος ο iced latte!το αρνητικό είναι ότι στο delivery(παραγγέλνουμε επανειλημμένα) μπορεί να κάνουν και 50 λεπτά να έρθουν.το έχουμε επισημάνει αρκετές φορές.,June 2018,"{'name': 'dimitra v', 'handle': 'dimitrav_11', 'location': 'Thessaloniki, Greece', 'contributions': 50, 'cities_visited': 200, 'helpful_votes': 70, 'distribution': {'Excellent': 16, 'Very Good': 27, 'Average': 5, 'Poor': 1, 'Terrible': 1}}"
"{'id': '669133112', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,Η καφετζού λάθος σε ότι είπε,"April 25, 2019",30,"Καλό για ένα απλό καφέ, οκ αλλά η καφετζού καθόλου ακριβής στις προβλέψεις και πλάσαρε τον εαυτό της ως ""μέντιουμ "". Λολ",January 2019,"{'name': 'Χ.Τ.', 'handle': '884chrysanthit', 'contributions': 1, 'cities_visited': 1, 'helpful_votes': 1}"
"{'id': '741029487', 'poi_location_id': '13216610', 'geolocation': 'g189473'}",Coffee Berry,"Good coffee, open early, but slow service","January 24, 2020",30,"I stopped in to Coffee Berry for morning coffee, pleased that they opened at 7am. It was a small coffee shop, with a large selection of coffees. My coffee was hot and freshly brewed, but took awhile to be served. Unfortunately, there was no place...More",July 2019,"{'name': 'Carol A S', 'handle': 'carolas936', 'location': 'Marietta, Georgia', 'age': '50-64', 'sex': 'woman', 'distribution': {'Excellent': 334, 'Very Good': 781, 'Average': 285, 'Poor': 20, 'Terrible': 1}}"
"{'id': '543537323', 'poi_location_id': '12676954', 'geolocation': 'g189473'}",Coffee Island,Ο καλύτερος καφές της πόλης!,"November 27, 2017",50,Η καθημερινή μας στάση για καφέ στο δρόμο για τη δουλειά και το σχολείο. Ξέρουν να φτιάχνουν καλό καφέ!!!,November 2017,"{'name': 'Guardinangel', 'handle': 'Guardinangel', 'location': 'Thessaloniki, Greece', 'age': '35-49', 'sex': 'woman', 'contributions': 55, 'cities_visited': 19, 'helpful_votes': 29, 'photo': 1, 'distribution': {'Excellent': 26, 'Very Good': 18, 'Average': 10, 'Poor': 0, 'Terrible': 2}}"
"{'id': '653845254', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,"Εξαιρετικος χώρος, ευχάριστο προσωπικό","February 20, 2019",50,Υπέροχο περιβάλλον. Ευγενικό προσωπικό και πολύ ωραίος καφές. Αν και η αναμονή μεγάλη για τον καφέ σε αποζημειώνει τόσο το προσωπικό που παρέχει τις υπηρεσίες όσο και η γεύση του καλε,February 2019,"{'name': 'ΠΑΠΠΑ', 'handle': 'chryssoulapappa', 'contributions': 2, 'cities_visited': 2}"
"{'id': '583103489', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,Ήσυχο καφε σε ωραίο σημειο,"May 27, 2018",50,"Καλός καφές και καλή εξυπηρετηση, Εάν θέλεις μπορούν να σου πουν και το φλυτζάνι, βρησκεται σε κεντρικό σημείο πριν την Τσιμισκή,αρκετά ήσυχο και ωραίο,μπορείς να κάτσεις και εξω εχει τραπεζακια,αξίζει!",May 2018,"{'name': 'Dimitra G', 'handle': '760dimitrag', 'location': 'Thessaloniki, Greece', 'contributions': 149, 'cities_visited': 45, 'helpful_votes': 122, 'photo': 160, 'distribution': {'Excellent': 100, 'Very Good': 31, 'Average': 11, 'Poor': 4, 'Terrible': 6}}"
"{'id': '569336312', 'poi_location_id': '13123258', 'geolocation': 'g189473'}",Karma Cafe,Кальян в городе,"March 28, 2018",40,"Приятное место в центре, можно недорого покурить кальян, всего 6 евро. Есть напитки , пиво 3 евро. Приятна атмосфера и музыка.",March 2018,"{'name': 'DmitryMoscow2014', 'handle': 'DmitryMoscow2014', 'location': 'Moscow, Russia', 'sex': 'man', 'contributions': 329, 'cities_visited': 74, 'helpful_votes': 258, 'photo': 142, 'distribution': {'Excellent': 26, 'Very Good': 271, 'Average': 30, 'Poor': 2, 'Terrible': 0}}"
"{'id': '763584631', 'poi_location_id': '4357823', 'geolocation': 'g189473'}",Mr Jones Cafe,"Waiter, get off your phone","August 7, 2020",30,"Nice bar, good decor, decent music. Problem was that the waiter spent all night on his phone or talking to his friends. Paying your customers a bit of attention works wonders.",August 2020,"{'name': 'Andy_WFC', 'handle': 'Andy_WFC', 'location': 'Leighton Buzzard, United Kingdom', 'age': '35-49', 'sex': 'man', 'contributions': 41, 'cities_visited': 29, 'helpful_votes': 48, 'photo': 14, 'distribution': {'Excellent': 16, 'Very Good': 9, 'Average': 8, 'Poor': 4, 'Terrible': 3}}"
"{'id': '735783763', 'poi_location_id': '12676878', 'geolocation': 'g189473'}",Coffee Island,Great coffee at great price,"December 30, 2019",50,Great coffee at great price when exploring Thessaloniki their is no better way to explore than walking round with a great coffee,December 2019,"{'name': 'James B', 'handle': 'F5379LLjamesb', 'location': 'Newcastle, United Kingdom', 'sex': 'man', 'contributions': 74, 'cities_visited': 25, 'helpful_votes': 95, 'photo': 12, 'distribution': {'Excellent': 56, 'Very Good': 14, 'Average': 1, 'Poor': 2, 'Terrible': 4}}"
"{'id': '553081120', 'poi_location_id': '4357823', 'geolocation': 'g189473'}",Mr Jones Cafe,really cosy place downtown,"January 10, 2018",50,This rock cafe-bar is the best choice to start either your day with a hot cup of coffee or your night-out with a bottle of cold beer. Its very central with kind staff and good music. Definately recommend it!,January 2018,"{'name': 'MARIA s', 'handle': 'MARIAs184', 'location': 'Thessaloniki, Greece', 'age': '25-34', 'sex': 'woman', 'contributions': 45, 'cities_visited': 16, 'helpful_votes': 45, 'distribution': {'Excellent': 18, 'Very Good': 14, 'Average': 9, 'Poor': 3, 'Terrible': 1}}"
"{'id': '292588329', 'poi_location_id': '4357823', 'geolocation': 'g189473'}",Mr Jones Cafe,Pleasant place for a drink/coffe,"July 26, 2015",40,"The cafe is situated in the Gounari street near the old Galerius palace. It's a small place but really cozy! You can have a cofee there during the day, or a drink/beer during the evening/night! The prices are normal (same as in most bars in Thessaloniki). I remember I had a beer for 3-4E.",July 2015,"{'name': 'Andrew Gabriel', 'handle': 'punkgoesaround', 'location': 'Copenhagen, Denmark', 'sex': 'man', 'contributions': 168, 'cities_visited': 216, 'helpful_votes': 60, 'photo': 146, 'distribution': {'Excellent': 80, 'Very Good': 69, 'Average': 18, 'Poor': 1, 'Terrible': 0}}"
"{'id': '767700488', 'poi_location_id': '21037221', 'geolocation': 'g189473'}",Birdie Num Num,A tiny hidden gem worth of your time!,"August 29, 2020",40,"Great cocktails, friendly staff, and tasty street-food! A bit pricey though, but definitely worth it!",August 2020,"{'name': 'Nikos Taskos', 'handle': 'Nikos_Taskos', 'location': 'Thessaloniki, Greece', 'age': '25-34', 'sex': 'man', 'contributions': 116, 'cities_visited': 183, 'helpful_votes': 71, 'photo': 52, 'distribution': {'Excellent': 71, 'Very Good': 30, 'Average': 16, 'Poor': 3, 'Terrible': 3}}"
"{'id': '636823202', 'poi_location_id': '10519784', 'geolocation': 'g189473'}",Nice Break,Najbolja bugaca u Solunu,"December 1, 2018",50,Definitivno najbolja bugaca sa kremom u centru Soluna. Za svaku preporuku. Uvek ljubazni i nasmejani domacini.,November 2018,"{'name': 'Cosmopolitan318187', 'handle': 'Cosmopolitan318187', 'contributions': 3, 'cities_visited': 61, 'photo': 1, 'distribution': {'Excellent': 2, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 1}}"
"{'id': '458135973', 'poi_location_id': '10519784', 'geolocation': 'g189473'}",Nice Break,Ένα καλό πρωινό!,"February 8, 2017",50,Μπορείς να βρεις ότι θέλεις σ αυτό το μαγαζί για να φας ενα παραδοσιακό πρωινό Θεσσαλονίκης πίτες μπουγάτσες και όλα τα συναφή.,February 2017,"{'name': 'tasos m', 'handle': 'tasosm387', 'location': 'Thessaloniki, Greece', 'age': '25-34', 'sex': 'man', 'contributions': 71, 'cities_visited': 23, 'helpful_votes': 22, 'distribution': {'Excellent': 55, 'Very Good': 6, 'Average': 9, 'Poor': 1, 'Terrible': 0}}"
"{'id': '604355959', 'poi_location_id': '7038752', 'geolocation': 'g189473'}",Bel Coffee Patisserie,Excellent Choice,"August 8, 2018",50,"We had a very good surprise. The food was good and fresh, you can either take away or seat in. The desserts are delicious.",July 2018,"{'name': 'MichelMan', 'handle': 'MichelMan', 'location': 'Herzliya, Israel', 'age': '50-64', 'sex': 'man', 'contributions': 184, 'cities_visited': 999, 'helpful_votes': 105, 'photo': 53, 'distribution': {'Excellent': 73, 'Very Good': 65, 'Average': 33, 'Poor': 9, 'Terrible': 5}}"
"{'id': '389899112', 'poi_location_id': '10519784', 'geolocation': 'g189473'}",Nice Break,"God mat, greie priser, god WiFi","July 6, 2016",40,Hva mer kan man forvente? Lett mat av type byrek med spinat. Frappèn var god. Uteservering. WiFi som virket godt.,June 2016,"{'name': 'helt1', 'handle': 'helt1', 'location': 'Bergen, Norway', 'sex': 'man', 'contributions': 546, 'cities_visited': 134, 'helpful_votes': 197, 'photo': 778, 'distribution': {'Excellent': 286, 'Very Good': 202, 'Average': 52, 'Poor': 19, 'Terrible': 4}}"
"{'id': '740300221', 'poi_location_id': '12676956', 'geolocation': 'g189473'}",Coffee Island,Cappuccino freshly brewed and served with a smile,"January 20, 2020",40,"This Coffee Island (it is one of a chain) is on Lagada, a busy main street between the railroad station and central Thessaloniki. I stopped in for morning coffee, and appreciated that it opened early, at 7:30am. The barista quickly made my cappuccino and served...More",June 2019,"{'name': 'Carol A S', 'handle': 'carolas936', 'location': 'Marietta, Georgia', 'age': '50-64', 'sex': 'woman', 'distribution': {'Excellent': 334, 'Very Good': 781, 'Average': 285, 'Poor': 20, 'Terrible': 1}}"
"{'id': '802586076', 'poi_location_id': '12634770', 'geolocation': 'g189473'}",Bougatsa Serres,Πρωινό,"August 8, 2021",50,Μεγάλη ποικιλία απο διαφορα για ένα καλο και παραδοσιακο πρωινο στην θεσσαλονίκη. Καφεδες και αλλα ροφήματα και πολλες - πολλες...More,July 2021,"{'name': 'Stavros Kgb', 'handle': '126stavros', 'location': 'Volos, Greece', 'contributions': 4, 'cities_visited': 1, 'helpful_votes': 2, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 1}}"
"{'id': '743245020', 'poi_location_id': '10726136', 'geolocation': 'g189473'}",Origami Conveniece Store,Chain of small stores with hot beverages and snacks,"February 5, 2020",40,"Origami Convenience Store is on the corner of Valaoritou and Dodekanisou streets. I stopped by for early morning coffee (it opened at 6m) and a panini. The coffee was quickly pored, the cheese-and-tomato panini toasted, and I ate at an outside table. Prices were reasonable...More",July 2019,"{'name': 'Carol A S', 'handle': 'carolas936', 'location': 'Marietta, Georgia', 'age': '50-64', 'sex': 'woman', 'distribution': {'Excellent': 334, 'Very Good': 781, 'Average': 285, 'Poor': 20, 'Terrible': 1}}"
"{'id': '492795550', 'poi_location_id': '9587698', 'geolocation': 'g189473'}",Moca Caffè,Καφετερια,"June 13, 2017",50,Ωραια καφετερια για παρεα με καλες τιμες στον καφε και στα ποτα. Πολυ φιλικο περιβαλλον με ωραια διακοσμιση χαλαρη μουσικη...More,May 2017,"{'name': 'Giannis Mademlis', 'handle': 'g_mademlis', 'location': 'Ampelokipoi, Greece', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 3}"
"{'id': '559939086', 'poi_location_id': '12634770', 'geolocation': 'g189473'}",Bougatsa Serres,Μπουγάτσα Σερρών,"February 11, 2018",40,´Εχει ότι θα ήθελες να φας σε αυτο το μαγαζί για πρωί φυσικά η μπουγάτσα κρέμα ειναι η αδυναμία μου.Να πάτε,December 2017,"{'name': 'Efrossini', 'handle': 'Efrossini', 'location': 'Sidirokastro, Greece', 'age': '35-49', 'sex': 'woman', 'contributions': 97, 'cities_visited': 31, 'helpful_votes': 34, 'photo': 34, 'distribution': {'Excellent': 64, 'Very Good': 30, 'Average': 3, 'Poor': 1, 'Terrible': 0}}"
"{'id': '630624798', 'poi_location_id': '10726136', 'geolocation': 'g189473'}",Origami Conveniece Store,Good coffee,"November 3, 2018",40,One of the new wave of convenient take out coffee and convenience stores that have replaced the kiosks on street corners in Greece. Their coffees are excellent and cheap. There is seating and light snacks are also available.,November 2018,"{'name': 'Nancy B', 'handle': 'NancyBirk', 'location': 'Sun City, Arizona', 'age': '50-64', 'sex': 'woman', 'contributions': 590, 'cities_visited': 740, 'helpful_votes': 256, 'photo': 25, 'distribution': {'Excellent': 376, 'Very Good': 125, 'Average': 60, 'Poor': 27, 'Terrible': 4}}"
"{'id': '492793995', 'poi_location_id': '9587698', 'geolocation': 'g189473'}",Moca Caffè,Ωραιο συνοικιακό μαγαζί,"June 13, 2017",50,Ωραίος χώρος όμορφο περιβάλλον καλές τιμές . Σίγουρα μια καλή επιλογή για δυτικά. Ο καφές πολύ καλός και τα ποτά σε καλή τιμή και μεγάλη ποσότητα,June 2017,"{'name': 'Giannis P', 'handle': '713giannisp', 'contributions': 1, 'cities_visited': 1}"
"{'id': '531594338', 'poi_location_id': '10726136', 'geolocation': 'g189473'}",Origami Conveniece Store,Sandwich to go,"October 10, 2017",40,Not real restaurant but a convenience store to buy something to eat on the fly and maybe a soft drink. Anyway I mention that the sandwich was quite good form fresh ingredients so i recommend this convenience store and this chain (I ahve seen a few of them around the city),October 2017,"{'name': 'Giuseppe S', 'handle': 'beppo81', 'location': 'Antwerp, Belgium', 'age': '35-49', 'sex': 'man', 'contributions': 790, 'cities_visited': 199, 'helpful_votes': 166, 'photo': 75, 'distribution': {'Excellent': 271, 'Very Good': 424, 'Average': 89, 'Poor': 6, 'Terrible': 0}}"
"{'id': '489410858', 'poi_location_id': '9587698', 'geolocation': 'g189473'}",Moca Caffè,Συνοικιακο,"May 31, 2017",30,Το μαγαζι ειναι καλο για συνοικιακο θελει βεβαια μια ανακαινηση ειναι λιγο παλιομοδιτικο . Εχεις καλες τιμες στους καφεδες και στα ποτα. Οι υπαλληλοι ευγενικοι λιγο περισσοτερο αν ηταν ευχαριστοι θα ηταν καλυτερο,May 2017,"{'name': 'Gi H', 'handle': '860gih', 'location': 'Thessaloniki, Greece', 'age': '35-49', 'sex': 'man', 'contributions': 193, 'cities_visited': 55, 'helpful_votes': 130, 'photo': 55, 'distribution': {'Excellent': 51, 'Very Good': 64, 'Average': 48, 'Poor': 26, 'Terrible': 6}}"
"{'id': '691469593', 'poi_location_id': '15635183', 'geolocation': 'g189473'}",Aithrio,Καλό σέρβις,"July 21, 2019",40,Καλό σέρβις ωραίος καφές κ ποτό. Απέναντι από το ουζερί τσιναρι. Αξίζει μια στάση εδώ αν ανέβεις στη περιοχή.,July 2019,"{'name': 'Kostas R', 'handle': 'kostasr790', 'contributions': 129, 'cities_visited': 34, 'helpful_votes': 37, 'photo': 217, 'distribution': {'Excellent': 79, 'Very Good': 30, 'Average': 16, 'Poor': 4, 'Terrible': 0}}"
"{'id': '648564868', 'poi_location_id': '15635183', 'geolocation': 'g189473'}",Aithrio,Παναγιώτης,"January 27, 2019",50,Πολύ ωραίο μαγαζί σε μια υπέροχη περιοχή..ωραίοι χώροι και για καλοκαίρι και για χειμώνα τιμές προσιτές ευγενικό προσωπικό,January 2019,"{'name': 'Panagiotis Z', 'handle': 'panagiotisz21', 'location': 'Thessaloniki, Greece', 'contributions': 37, 'cities_visited': 21, 'helpful_votes': 11, 'photo': 2, 'distribution': {'Excellent': 15, 'Very Good': 17, 'Average': 4, 'Poor': 1, 'Terrible': 0}}"
"{'id': '830273084', 'poi_location_id': '23606991', 'geolocation': 'g189473'}",Mocabayo Street Coffee Bar,Coffee by the hill,"March 6, 2022",50,"Friendly stuff, great offer of different coffees and fresh juices. Nice place to sit and chill after Seeing the castle in the hill.",March 2022,"{'name': 'Martyna', 'handle': 'mijewska', 'location': 'Warsaw, Poland', 'contributions': 108, 'cities_visited': 39, 'helpful_votes': 29, 'distribution': {'Excellent': 63, 'Very Good': 23, 'Average': 15, 'Poor': 3, 'Terrible': 3}}"
"{'id': '626773731', 'poi_location_id': '4506254', 'geolocation': 'g189473'}",Coffee World,"Poor service, unpleasant waitresses","October 20, 2018",10,"We were for a casual friends meeting. Half of us asked for coffees, etc and the other half asked for water. Then the waitress says there is no bottle water, there's only tap water. After she says we can't stay if the rest of us...More",October 2018,"{'name': 'Manuel A', 'handle': 'manuelaH5626XQ', 'location': 'Aveiro, Portugal', 'contributions': 25, 'cities_visited': 15, 'helpful_votes': 1, 'photo': 30, 'distribution': {'Excellent': 11, 'Very Good': 9, 'Average': 3, 'Poor': 1, 'Terrible': 1}}"
"{'id': '578969762', 'poi_location_id': '4506254', 'geolocation': 'g189473'}",Coffee World,"Coffee in the day, drinks at night","May 9, 2018",50,This little cafe enjoys a prime location overlooking the square. It's a relaxing place to stop and gather your strength before more sightseeing or shopping. The staff are friendly and attentive and the coffees are good. In the evening my husband liked his mojito so much he had 2! There is only a small selection of cocktails- mainly rum based but plenty of other drinks to choose from and all served with snacks.,May 2018,"{'name': 'HC23', 'handle': 'HC23', 'location': 'London, United Kingdom', 'age': '50-64', 'sex': 'woman', 'contributions': 22, 'cities_visited': 141, 'helpful_votes': 4, 'distribution': {'Excellent': 19, 'Very Good': 1, 'Average': 0, 'Poor': 1, 'Terrible': 0}}"
"{'id': '571628467', 'poi_location_id': '4506254', 'geolocation': 'g189473'}",Coffee World,Pleasant view to the fountain ⛲,"April 7, 2018",40,"We picked up this bar from the embarrassingly huge selection of Ladadika, because its scenic view in to the square and its more peaceful, quiet ambience. They have a lot of type of beers, the listing of wines and cocktails is not so impressing, unfortunately. Prices are average for the area, my 200 cl wine bottle was around 5 €. Only inconvenience that it closes too early, around midnight, due to being primarily a coffee place (but they have no coffee anymore in the evening )",April 2018,"{'name': 'Brigitta S', 'handle': 'BrigittaS148', 'location': 'Madrid, Spain', 'sex': 'woman', 'contributions': 194, 'cities_visited': 54, 'helpful_votes': 55, 'photo': 172, 'distribution': {'Excellent': 100, 'Very Good': 69, 'Average': 20, 'Poor': 4, 'Terrible': 2}}"
